기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20260421173000,82389.5,64168.2,67900.0,18221.3,28.3962,12425.2,18.955
20260421173500,82310.7,64447.1,67900.0,17863.6,27.7182,12276.3,18.6433
20260421174000,82256.4,64823.8,67900.0,17432.6,26.8923,12103.0,18.2591
20260421174500,82080.6,64964.4,67900.0,17116.2,26.347,12044.7,18.1528
20260421175000,81990.7,65169.8,67900.0,16820.9,25.811,11707.8,17.5732
20260421175500,81752.7,65385.2,67900.0,16367.5,25.0324,11425.5,17.1131
20260421180000,81760.9,65561.1,67900.0,16199.8,24.7094,11577.9,17.2752
20260421180500,81983.7,65753.7,67900.0,16230.0,24.683,11851.7,17.7069
20260421181000,82030.2,66324.0,67900.0,15706.3,23.6812,11365.9,16.8091
20260421181500,81832.1,66489.0,67900.0,15343.2,23.0763,11750.6,17.3515
20260421182000,81802.8,66531.5,67900.0,15271.3,22.9535,11974.3,17.6686
20260421182500,81951.5,66889.0,67900.0,15062.5,22.5186,11623.4,17.0611
20260421183000,81880.9,67241.7,67900.0,14639.2,21.771,11482.5,16.7827
20260421183500,81784.3,67317.6,67900.0,14466.7,21.4903,11551.9,16.8659
20260421184000,81754.0,67538.3,67900.0,14215.6,21.0483,11359.0,16.5317
20260421184500,81726.2,67651.3,67900.0,14074.9,20.8051,11254.0,16.3257
20260421185000,81648.7,67855.0,67900.0,13793.8,20.3284,11092.0,16.0606
20260421185500,81545.0,68264.7,67900.0,13280.4,19.4542,10655.4,15.3434
20260421190000,81534.1,68305.1,67900.0,13229.0,19.3675,10649.5,15.3259
20260421190500,82470.3,68306.6,67900.0,14163.7,20.7355,10744.5,15.4628
20260421191000,82464.9,68425.0,67900.0,14039.9,20.5187,10664.6,15.3213
20260421191500,82424.6,68146.5,67900.0,14278.1,20.9521,10644.8,15.3507
20260421192000,82402.5,68414.8,67900.0,13987.7,20.4454,10681.1,15.3474
20260421192500,82386.5,68425.1,67900.0,13961.5,20.404,10620.0,15.2512
20260421193000,82399.2,68428.1,67900.0,13971.2,20.4173,10645.4,15.291
20260421193500,82400.0,68540.5,67900.0,13859.4,20.2208,10587.6,15.1825
20260421194000,82427.2,68269.2,67900.0,14158.0,20.7385,10855.0,15.6155
20260421194500,82419.6,68193.8,67900.0,14225.8,20.8609,11043.9,15.899
20260421195000,82379.1,68285.4,67900.0,14093.6,20.6393,10900.5,15.6871
20260421195500,82353.6,68185.0,67900.0,14168.6,20.7796,10856.5,15.6479
20260421200000,82332.8,68039.5,67900.0,14293.3,21.0073,10775.4,15.5634
20260421200500,82453.6,67498.7,67900.0,14954.8,22.1557,11337.9,16.5047
20260421201000,82460.3,67476.4,67900.0,14984.0,22.2062,11439.9,16.6591
20260421201500,82462.1,67372.5,67900.0,15089.6,22.3972,11075.3,16.1357
20260421202000,82386.9,67014.5,67900.0,15372.4,22.9389,11171.3,16.3767
20260421202500,82345.3,67010.7,67900.0,15334.7,22.8839,11126.8,16.312
20260421203000,82315.6,67037.8,67900.0,15277.8,22.7898,10541.0,15.4476
20260421203500,82294.2,66649.9,67900.0,15644.3,23.4723,10329.8,15.2248
20260421204000,82246.4,66420.1,67900.0,15826.3,23.8276,10590.9,15.6574
20260421204500,82192.9,66333.8,67900.0,15859.2,23.9081,10453.0,15.4787
20260421205000,82173.4,66045.7,67900.0,16127.6,24.4189,10502.2,15.6148
20260421205500,82120.6,65966.2,67900.0,16154.5,24.489,10508.6,15.6458
20260421210000,82116.7,66057.6,67900.0,16059.2,24.3108,10063.0,14.9625
20260421210500,82168.0,65695.5,67900.0,16472.5,25.074,10671.5,15.947
20260421211000,82078.8,65497.6,67900.0,16581.2,25.3157,10584.1,15.8686
20260421211500,82070.3,65063.1,67900.0,17007.2,26.1395,11172.0,16.8441
20260421212000,82051.9,64878.6,67900.0,17173.3,26.4699,11209.2,16.9487
20260421212500,81927.2,64717.4,67900.0,17209.8,26.5922,11218.2,17.0119
20260421213000,81932.8,64542.8,67900.0,17390.0,26.9434,11354.7,17.262
20260421213500,81816.2,64316.6,67900.0,17499.6,27.2085,11325.0,17.268
20260421214000,81747.0,64158.2,67900.0,17588.8,27.4147,11254.1,17.2149
20260421214500,81728.9,64000.7,67900.0,17728.2,27.7,11331.5,17.3544
20260421215000,81657.4,63715.7,67900.0,17941.8,28.1591,11436.5,17.6096
20260421215500,81630.8,63829.5,67900.0,17801.3,27.8888,10686.9,16.4193
20260421220000,81675.5,63729.1,67900.0,17946.3,28.1603,10476.8,16.1115
20260421220500,81601.3,63916.2,67900.0,17685.1,27.6693,10689.8,16.4097
20260421221000,81553.6,64022.0,67900.0,17531.6,27.3838,9754.42,14.9524
20260421221500,81509.8,63902.5,67900.0,17607.3,27.5534,9886.66,15.1853
20260421222000,81497.4,64010.2,67900.0,17487.2,27.3194,10111.3,15.5046
20260421222500,81463.3,63639.3,67900.0,17824.0,28.0079,10332.1,15.9285
20260421223000,81461.4,63332.7,67900.0,18128.6,28.6245,10552.7,16.3464
20260421223500,81449.9,63161.6,67900.0,18288.3,28.9548,10714.0,16.6406
20260421224000,81425.8,62960.4,67900.0,18465.4,29.3287,10550.6,16.4376
20260421224500,81370.7,63277.8,67900.0,18092.9,28.5927,9960.28,15.4427
20260421225000,81359.6,62615.8,67900.0,18743.9,29.9347,10406.0,16.3009
20260421225500,81319.6,62536.7,67900.0,18782.9,30.035,10499.7,16.4701
20260421230000,81317.6,62536.8,67900.0,18780.8,30.0316,10552.7,16.5526
20260421230500,81364.6,62983.1,67900.0,18381.5,29.1849,9977.42,15.5404
20260421231000,81375.5,62385.5,67900.0,18990.0,30.4398,9945.03,15.6293
20260421231500,81365.4,62048.8,67900.0,19316.5,31.1312,9848.24,15.5662
20260421232000,81373.7,62021.5,67900.0,19352.1,31.2022,9550.04,15.1014
20260421232500,81382.9,61667.6,67900.0,19715.3,31.9704,9257.04,14.719
20260421233000,81382.8,61453.4,67900.0,19929.4,32.4301,9210.47,14.6971
20260421233500,81376.7,61187.7,67900.0,20188.9,32.9951,9089.08,14.565
20260421234000,81377.5,60746.0,67900.0,20631.5,33.9636,9291.5,14.997
20260421234500,81409.6,60339.5,67900.0,21070.1,34.9192,8821.59,14.3279
20260421235000,81419.6,60038.6,67900.0,21380.9,35.612,8676.03,14.1609
20260421235500,81424.9,59589.2,67900.0,21835.7,36.6436,8276.94,13.6005
20260422000000,81430.6,58713.0,67900.0,22717.6,38.6927,8670.58,14.4642
20260422000500,81491.0,58737.9,67900.0,22753.1,38.7367,9101.1,15.1804
20260422001000,81512.0,58618.1,67900.0,22893.9,39.056,9172.74,15.3294
20260422001500,81528.0,58277.3,67900.0,23250.8,39.8968,9270.38,15.579
20260422002000,81530.8,57673.8,67900.0,23857.0,41.3654,9496.09,16.1213
20260422002500,81543.4,57687.4,67900.0,23856.0,41.354,9507.53,16.1349
20260422003000,81538.5,57131.6,67900.0,24407.0,42.7206,9794.04,16.7789
20260422003500,81553.0,56998.0,67900.0,24555.0,43.0805,10133.6,17.4004
20260422004000,81561.0,56734.4,67900.0,24826.6,43.7594,10325.4,17.8102
20260422004500,81551.0,56429.0,67900.0,25122.1,44.5198,10547.7,18.29
20260422005000,81558.9,56227.9,67900.0,25330.9,45.0504,10343.2,17.9983
20260422005500,81563.7,55950.3,67900.0,25613.4,45.7789,10550.1,18.4441
20260422010000,81573.8,56043.3,67900.0,25530.5,45.555,10266.6,17.8509
20260422010500,81661.0,55934.4,67900.0,25726.6,45.9943,10254.2,17.8602
20260422011000,81653.5,55724.4,67900.0,25929.1,46.531,10660.9,18.6329
20260422011500,81692.5,55747.0,67900.0,25945.4,46.5414,10489.8,18.3272
20260422012000,81699.2,55840.3,67900.0,25858.9,46.3086,10349.5,18.0516
20260422012500,81687.2,55528.1,67900.0,26159.0,47.1095,10480.9,18.3823
20260422013000,81663.8,55613.6,67900.0,26050.2,46.8414,10085.9,17.664
20260422013500,81674.1,55172.6,67900.0,26501.5,48.0339,10062.7,17.7591
20260422014000,81677.3,55002.4,67900.0,26674.9,48.4977,10221.8,18.0944
20260422014500,81681.1,55341.4,67900.0,26339.7,47.595,10027.8,17.6458
20260422015000,81675.5,54977.2,67900.0,26698.3,48.5625,10367.5,18.3608
20260422015500,81676.2,54911.1,67900.0,26765.2,48.7427,10376.4,18.3957
20260422020000,81686.0,54828.2,67900.0,26857.8,48.9852,10476.9,18.5921
20260422020500,81723.8,54497.2,67900.0,27226.6,49.9596,10960.7,19.5643
20260422021000,82128.7,54416.3,67900.0,27712.4,50.9267,11082.5,19.8102
20260422021500,82151.8,54584.3,67900.0,27567.5,50.5044,10994.7,19.5901
20260422022000,82551.3,54605.2,67900.0,27946.2,51.1786,11363.9,20.2402
20260422022500,82559.9,54631.4,67900.0,27928.6,51.1218,11426.4,20.3449
20260422023000,82550.8,54096.2,67900.0,28454.6,52.5999,11955.3,21.493
20260422023500,82547.1,54183.7,67900.0,28363.4,52.3467,11956.9,21.4648
20260422024000,82581.2,54348.1,67900.0,28233.1,51.9488,11621.4,20.729
20260422024500,82589.2,54111.0,67900.0,28478.2,52.6293,11822.8,21.1636
20260422025000,82587.4,53976.7,67900.0,28610.7,53.0056,12027.7,21.5879
20260422025500,82605.3,53796.5,67900.0,28808.7,53.5512,12183.8,21.9395
20260422030000,82581.0,53991.1,67900.0,28589.8,52.9528,11972.0,21.4905
20260422030500,82666.3,54129.4,67900.0,28536.9,52.7197,11855.6,21.2284
20260422031000,82670.2,54069.2,67900.0,28601.0,52.897,12008.5,21.5254
20260422031500,82651.6,53810.3,67900.0,28841.2,53.598,12189.6,21.9442
20260422032000,82644.0,54035.1,67900.0,28608.9,52.945,11969.6,21.4624
20260422032500,82642.4,53815.6,67900.0,28826.8,53.5658,12108.2,21.7976
20260422033000,82639.9,53738.1,67900.0,28901.8,53.7828,12233.1,22.0528
20260422033500,82612.2,53851.3,67900.0,28760.9,53.408,12168.9,21.8986
20260422034000,82616.4,53712.8,67900.0,28903.5,53.8112,12215.7,22.1176
20260422034500,82621.2,53572.0,67900.0,29049.2,54.2245,12471.7,22.635
20260422035000,82639.5,53551.1,67900.0,29088.4,54.3189,12596.7,22.8697
20260422035500,82646.6,53607.1,67900.0,29039.5,54.171,12619.8,22.89
20260422040000,82622.6,53883.7,67900.0,28738.8,53.3349,12295.8,22.1978
20260422040500,82655.6,54014.6,67900.0,28640.9,53.0244,12165.5,21.9101
20260422041000,82667.1,54052.1,67900.0,28614.9,52.9395,12194.2,21.9457
20260422041500,82642.9,54162.3,67900.0,28480.5,52.5836,12048.1,21.6337
20260422042000,82653.2,53993.9,67900.0,28659.3,53.0788,12189.7,21.9482
20260422042500,82728.6,54338.1,67900.0,28390.5,52.2479,11774.5,21.0782
20260422043000,82769.7,54150.1,67900.0,28619.6,52.8524,12162.4,21.8451
20260422043500,82750.3,54058.1,67900.0,28692.2,53.0765,12204.2,21.9458
20260422044000,82746.8,54071.3,67900.0,28675.5,53.0328,12010.4,21.5978
20260422044500,82755.0,54244.4,67900.0,28510.6,52.5595,11904.6,21.3467
20260422045000,82754.0,54456.2,67900.0,28297.8,51.9643,11635.4,20.7851
20260422045500,82770.1,54357.7,67900.0,28412.4,52.2694,11894.2,21.2827
20260422050000,82765.3,54470.0,67900.0,28295.3,51.9467,11754.8,20.991
20260422050500,82809.0,55005.2,67900.0,27803.8,50.5475,11222.8,19.9229
20260422051000,82818.5,55194.2,67900.0,27624.3,50.0493,11121.8,19.6775
20260422051500,82813.2,55428.4,67900.0,27384.8,49.4058,11058.0,19.4874
20260422052000,82811.8,55466.1,67900.0,27345.7,49.3017,11050.7,19.4613
20260422052500,82806.9,55771.6,67900.0,27035.2,48.4749,11049.1,19.3562
20260422053000,82805.6,55419.4,67900.0,27386.1,49.4161,11546.1,20.3524
20260422053500,82813.7,55691.6,67900.0,27122.1,48.7005,11231.8,19.7031
20260422054000,82838.3,55739.0,67900.0,27099.4,48.6184,11608.9,20.3451
20260422054500,82827.2,56206.4,67900.0,26620.7,47.3624,11232.6,19.5262
20260422055000,82819.1,56155.6,67900.0,26663.5,47.4816,11633.5,20.2411
20260422055500,82826.8,56178.0,67900.0,26648.7,47.4362,11645.1,20.2475
20260422060000,82832.3,56549.5,67900.0,26282.9,46.4777,11761.9,20.3493
20260422060500,82810.7,57034.6,67900.0,25776.1,45.1938,11346.1,19.4696
20260422061000,82821.3,57262.5,67900.0,25558.8,44.6346,11306.0,19.3247
20260422061500,82801.7,57500.3,67900.0,25301.4,44.0023,11375.1,19.3556
20260422062000,82804.0,57928.5,67900.0,24875.5,42.9418,11708.7,19.7867
20260422062500,82804.9,58237.9,67900.0,24567.0,42.1838,12416.3,20.8727
20260422063000,82807.0,58397.6,67900.0,24409.4,41.7985,13267.2,22.2424
20260422063500,82858.5,58465.2,67900.0,24393.3,41.7228,13669.0,22.885
20260422064000,82853.5,58653.7,67900.0,24199.8,41.2588,13982.3,23.3407
20260422064500,82880.9,58866.9,67900.0,24014.0,40.7937,13985.1,23.2685
20260422065000,82937.8,59145.7,67900.0,23792.1,40.2263,13801.4,22.8451
20260422065500,82980.2,59167.1,67900.0,23813.2,40.2473,13943.9,23.0785
20260422070000,82976.7,59765.5,67900.0,23211.2,38.837,13691.2,22.4446
20260422070500,83643.9,60559.7,67900.0,23084.3,38.1182,12711.9,20.5744
20260422071000,83667.8,60872.2,67900.0,22795.6,37.4484,12351.7,19.8913
20260422071500,83716.6,61661.2,67900.0,22055.4,35.7687,12382.2,19.6868
20260422072000,83735.8,61792.5,67900.0,21943.3,35.5112,12281.0,19.4842
20260422072500,83796.9,61854.0,67900.0,21942.9,35.4753,12647.7,20.0425
20260422073000,83789.4,62003.4,67900.0,21786.0,35.1368,13338.3,21.0957
20260422073500,83886.2,62550.3,67900.0,21335.9,34.1099,13434.0,21.0648
20260422074000,83890.4,62800.6,67900.0,21089.8,33.5822,14107.5,22.0338
20260422074500,83999.8,63260.9,67900.0,20738.9,32.7831,13609.2,21.1007
20260422075000,84024.8,63394.9,67900.0,20629.9,32.5419,13322.4,20.6053
20260422075500,84078.8,63566.0,67900.0,20512.8,32.2701,13815.6,21.3189
20260422080000,84093.1,64034.9,67900.0,20058.2,31.3239,13686.7,20.9733
20260422080500,82889.3,64481.0,67900.0,18408.3,28.5485,12308.7,18.712
20260422081000,82845.4,64780.7,67900.0,18064.7,27.8859,12044.4,18.2448
20260422081500,82878.6,65353.1,67900.0,17525.6,26.8167,11570.1,17.3787
20260422082000,82949.7,65620.5,67900.0,17329.2,26.4082,11336.7,16.9479
20260422082500,82983.4,66043.6,67900.0,16939.7,25.6493,11218.6,16.6768
20260422083000,82980.2,66269.6,67900.0,16710.6,25.2161,11196.2,16.5867
20260422083500,83014.7,66818.6,67900.0,16196.1,24.2389,10810.2,15.8835
20260422084000,83089.2,66822.1,67900.0,16267.1,24.3439,10868.3,15.965
20260422084500,83142.3,67291.2,67900.0,15851.0,23.5559,10568.9,15.4189
20260422085000,83213.8,67402.5,67900.0,15811.4,23.4582,10418.8,15.161
20260422085500,83339.6,67065.2,67900.0,16274.5,24.2667,10593.0,15.475
20260422090000,83279.2,67346.1,67900.0,15933.1,23.6585,10662.5,15.4413
20260422090500,81942.2,67579.2,68000.0,14362.9,21.2535,9876.04,14.2446
20260422091000,81527.0,67413.2,68000.0,14113.8,20.9363,9629.32,13.9047
20260422091500,81642.7,67262.9,68000.0,14379.8,21.3785,9973.4,14.4301
20260422092000,81528.2,67338.9,68000.0,14189.3,21.0715,9905.22,14.3374
20260422092500,81628.2,67671.7,68000.0,13956.6,20.624,9659.15,13.9051
20260422093000,81520.1,67784.9,68000.0,13735.2,20.2629,9451.17,13.6035
20260422093500,81590.2,67606.1,68000.0,13984.1,20.6847,9698.5,13.985
20260422094000,81581.1,67686.7,68000.0,13894.4,20.5275,9608.72,13.8513
20260422094500,81580.3,67455.3,68000.0,14125.0,20.9398,9810.63,14.1945
20260422095000,81581.0,67108.0,68000.0,14473.1,21.5668,10224.1,14.865
20260422095500,81601.9,67063.0,68000.0,14539.0,21.6796,10256.0,14.9246
20260422100000,81648.5,66925.3,68000.0,14723.2,21.9994,10383.1,15.1364
20260422100500,81499.7,66825.5,68000.0,14674.2,21.959,10386.5,15.1653
20260422101000,81563.1,66891.7,68000.0,14671.4,21.933,10390.2,15.156
20260422101500,81572.2,67140.5,68000.0,14431.7,21.4947,10195.3,14.8193
20260422102000,81610.0,67233.7,68000.0,14376.3,21.3826,10083.1,14.6366
20260422102500,81647.3,67096.7,68000.0,14550.6,21.686,10283.5,14.9575
20260422103000,81618.2,66915.6,68000.0,14702.6,21.9718,10446.2,15.2344
20260422103500,81648.3,66556.2,68000.0,15092.0,22.6756,10886.2,15.9538
20260422104000,81674.2,66696.4,68000.0,14977.8,22.4567,10817.4,15.8243
20260422104500,81761.1,66567.1,68000.0,15194.0,22.8251,11277.0,16.5247
20260422105000,81805.0,66050.4,68000.0,15754.7,23.8525,11670.9,17.2328
20260422105500,81911.3,66382.7,68000.0,15528.6,23.3926,10454.1,15.3606
20260422110000,81955.4,65930.6,68000.0,16024.8,24.3055,10348.2,15.3058
20260422110500,81837.9,65541.8,68000.0,16296.1,24.8636,10215.0,15.1966
20260422111000,81846.1,65535.8,68000.0,16310.3,24.8877,10459.3,15.5624
20260422111500,81917.8,65262.2,68000.0,16655.7,25.5212,10433.9,15.5852
20260422112000,82442.5,64949.7,68000.0,17492.8,26.9329,9716.97,14.5871
20260422112500,82505.8,64709.7,68000.0,17796.1,27.5014,9579.62,14.4344
20260422113000,82475.9,64326.7,68000.0,18149.2,28.2141,9631.35,14.5994
20260422113500,82482.4,63948.9,68000.0,18533.6,28.9818,9921.28,15.124
20260422114000,82542.6,63562.1,68000.0,18980.6,29.8615,10183.6,15.6154
20260422114500,82581.5,63285.6,68000.0,19296.0,30.4903,10494.0,16.159
20260422115000,82770.9,62562.8,68000.0,20208.1,32.3005,11127.6,17.2949
20260422115500,82678.7,61999.8,68000.0,20678.9,33.3533,11512.4,18.0732
20260422120000,82673.9,61052.4,68000.0,21621.4,35.4145,12185.5,19.3311
20260422120500,82791.6,60780.9,68000.0,22010.7,36.2132,12414.8,19.654
20260422121000,82732.4,60392.0,68000.0,22340.4,36.9922,12416.9,19.6849
20260422121500,82853.6,59983.1,68000.0,22870.5,38.1282,12922.5,20.4925
20260422122000,82887.9,59726.0,68000.0,23161.9,38.7803,12692.6,20.0773
20260422122500,82972.4,59605.5,68000.0,23366.9,39.2027,12344.9,19.4583
20260422123000,82997.1,59194.8,68000.0,23802.3,40.2101,11903.0,18.798
20260422123500,83141.9,59492.5,68000.0,23649.5,39.752,11562.5,18.1133
20260422124000,83200.7,59342.8,68000.0,23857.9,40.2035,11719.7,18.4018
20260422124500,83360.3,59223.4,68000.0,24136.9,40.7558,11985.0,18.8284
20260422125000,83398.1,59194.3,68000.0,24203.8,40.8888,12064.9,18.9678
20260422125500,83298.3,59411.3,68000.0,23887.0,40.2062,11821.6,18.5498
20260422130000,83388.0,59607.8,68000.0,23780.2,39.8944,11709.6,18.2848
20260422130500,83330.4,60357.6,68000.0,22972.7,38.0611,10879.5,16.989
20260422131000,83330.6,60611.3,68000.0,22719.3,37.4836,10786.3,16.8517
20260422131500,83315.7,60325.7,68000.0,22990.0,38.1098,11070.4,17.5291
20260422132000,83343.8,60408.5,68000.0,22935.3,37.9669,11363.4,17.9721
20260422132500,83340.3,60365.4,68000.0,22974.9,38.0597,11685.4,18.4993
20260422133000,83295.3,60743.1,68000.0,22552.2,37.1273,11430.5,17.9911
20260422133500,83319.9,60841.1,68000.0,22478.7,36.9466,11275.6,17.7175
20260422134000,83300.4,60731.3,68000.0,22569.1,37.1622,11318.0,17.8017
20260422134500,83512.0,60780.2,68000.0,22731.7,37.3998,11441.3,17.9986
20260422135000,83530.9,60769.9,68000.0,22760.9,37.4543,11305.9,17.7768
20260422135500,83457.2,60527.7,68000.0,22929.5,37.8826,11388.9,17.9905
20260422140000,83362.7,60345.4,68000.0,23017.3,38.1425,11447.3,18.1347
20260422140500,83344.1,60533.7,68000.0,22810.4,37.6822,11318.3,17.861
20260422141000,83336.7,60256.8,68000.0,23079.9,38.3025,11520.9,18.2475
20260422141500,83313.9,60593.8,68000.0,22720.1,37.4958,11202.9,17.6751
20260422142000,83307.6,60735.2,68000.0,22572.3,37.1652,11076.5,17.4347
20260422142500,83241.0,60760.6,68000.0,22480.4,36.9983,10958.1,17.2435
20260422143000,83219.9,60552.6,68000.0,22667.3,37.434,11101.5,17.5272
20260422143500,83218.1,60632.5,68000.0,22585.6,37.25,11133.0,17.5511
20260422144000,83211.3,60663.8,68000.0,22547.5,37.168,11042.3,17.4066
20260422144500,83174.9,60451.0,68000.0,22723.9,37.5906,11186.2,17.6931
20260422145000,83248.9,60814.7,68000.0,22434.2,36.8895,11144.2,17.5024
20260422145500,83276.3,60894.2,68000.0,22382.1,36.7558,11015.1,17.2851
20260422150000,83223.6,60524.0,68000.0,22699.6,37.5052,11411.7,18.0838
20260422150500,83029.2,60297.1,68000.0,22732.1,37.7002,11679.7,18.5962
20260422151000,83048.2,60524.6,68000.0,22523.6,37.214,11460.1,18.1814
20260422151500,83054.6,60760.7,68000.0,22293.9,36.6914,11253.8,17.775
20260422152000,83052.7,61274.2,68000.0,21778.5,35.5426,10810.6,16.9273
20260422152500,82914.2,61382.3,68000.0,21531.9,35.0783,10501.8,16.5051
20260422153000,82868.8,61575.4,68000.0,21293.4,34.5811,10574.4,16.5706
20260422153500,82897.0,61590.7,68000.0,21306.3,34.5933,10523.8,16.6273
20260422154000,82827.8,61814.7,68000.0,21013.1,33.9938,10219.7,16.0978
20260422154500,82726.3,62010.9,68000.0,20715.4,33.4061,10249.0,16.0914
20260422155000,82632.5,62269.1,68000.0,20363.4,32.7023,9964.53,15.6005
20260422155500,82619.4,62593.2,68000.0,20026.2,31.9941,9617.33,14.9745
20260422160000,82566.6,62686.9,68000.0,19879.6,31.7125,9496.14,14.7702
20260422160500,82590.9,62336.1,68000.0,20254.7,32.4928,9993.16,15.7345
20260422161000,82554.0,62575.8,68000.0,19978.3,31.9265,9809.78,15.3653
20260422161500,82402.0,63000.3,68000.0,19401.7,30.7963,9340.95,14.5554
20260422162000,82443.1,63125.9,68000.0,19317.2,30.6011,9300.41,14.462
20260422162500,82382.6,62924.2,68000.0,19458.4,30.9235,9855.37,15.3642
20260422163000,82391.2,63188.9,68000.0,19202.3,30.3887,9725.98,15.0835
20260422163500,82173.8,63160.7,68000.0,19013.1,30.1027,9713.57,15.0946
20260422164000,82184.6,63380.4,68000.0,18804.2,29.6688,9852.46,15.2586
20260422164500,82038.4,63644.0,68000.0,18394.4,28.902,9768.4,15.0675
20260422165000,82041.9,63445.9,68000.0,18596.0,29.3101,10264.6,15.8815
20260422165500,81942.8,63458.1,68000.0,18484.7,29.129,10148.3,15.6937
20260422170000,81793.6,63595.0,68000.0,18198.6,28.6164,10441.8,16.1188
20260422170500,84247.2,63056.7,68000.0,21190.5,33.6054,12802.3,19.9088
20260422171000,84207.7,63151.6,68000.0,21056.1,33.3422,13100.6,20.3639
20260422171500,84488.6,63585.0,68000.0,20903.5,32.8749,13446.1,20.7435
20260422172000,84369.6,63836.2,68000.0,20533.5,32.1659,13012.9,20.0003
20260422172500,84264.4,64279.1,68000.0,19985.3,31.0914,12913.7,19.7301
20260422173000,84284.5,64521.4,68000.0,19763.1,30.6304,13103.4,19.9266
20260422173500,84115.4,64435.4,68000.0,19680.1,30.5424,13574.3,20.6756
20260422174000,84055.0,64569.9,68000.0,19485.2,30.1769,13661.0,20.7666
20260422174500,83868.4,64752.8,68000.0,19115.7,29.521,14101.3,21.387
20260422175000,83838.8,65195.4,68000.0,18643.4,28.5962,13981.9,21.0643
20260422175500,83637.9,65292.4,68000.0,18345.5,28.0975,13837.4,20.818
20260422180000,83625.1,65446.3,68000.0,18178.8,27.7766,13741.6,20.6225
20260422180500,83981.3,65511.1,68000.0,18470.3,28.1941,13890.9,20.8322
20260422181000,84203.1,65673.8,68000.0,18529.3,28.2141,13841.2,20.7074
20260422181500,84048.3,65845.4,68000.0,18202.9,27.645,13474.7,20.1053
20260422182000,84034.3,65982.1,68000.0,18052.2,27.3593,13567.6,20.2025
20260422182500,83954.8,66563.3,68000.0,17391.5,26.1278,12743.0,18.7882
20260422183000,83900.8,66588.4,68000.0,17312.4,25.9992,12542.1,18.4941
20260422183500,83707.8,66633.0,68000.0,17074.8,25.6251,12626.6,18.6122
20260422184000,83695.1,66969.2,68000.0,16725.8,24.9754,12252.9,17.9779
20260422184500,83625.4,66887.1,68000.0,16738.3,25.0247,12246.8,17.9746
20260422185000,83508.9,67202.5,68000.0,16306.4,24.2646,11681.9,17.0834
20260422185500,83472.6,67024.0,68000.0,16448.6,24.5414,11687.8,17.121
20260422190000,83497.9,67372.8,68000.0,16125.1,23.9342,11373.9,16.5652
20260422190500,83611.4,67463.8,68000.0,16147.5,23.9351,11140.4,16.2143
20260422191000,83583.0,67510.6,68000.0,16072.4,23.8071,10707.9,15.5819
20260422191500,83530.1,67550.6,68000.0,15979.5,23.6556,10599.9,15.4194
20260422192000,83496.3,67807.5,68000.0,15688.8,23.1373,10267.6,14.8849
20260422192500,83459.3,67868.8,68000.0,15590.5,22.9715,10197.4,14.7636
20260422193000,83448.5,67644.5,68000.0,15804.0,23.3633,10517.7,15.28
20260422193500,83428.3,67774.4,68000.0,15653.9,23.097,10210.2,14.8028
20260422194000,83495.6,67715.9,68000.0,15779.6,23.3027,10847.1,15.7281
20260422194500,83470.1,67468.4,68000.0,16001.6,23.7172,11132.8,16.199
20260422195000,83517.4,67376.9,68000.0,16140.5,23.9556,11035.2,16.0748
20260422195500,83511.3,67054.8,68000.0,16456.5,24.5418,11187.5,16.3729
20260422200000,83425.7,66952.6,68000.0,16473.2,24.6042,11433.2,16.7727
20260422200500,83540.3,66796.2,68000.0,16744.1,25.0674,11558.9,17.0034
20260422201000,83596.0,66811.4,68000.0,16784.6,25.1224,11462.3,16.8403
20260422201500,83509.0,66945.6,68000.0,16563.5,24.7417,10872.3,15.9604
20260422202000,83506.7,66602.2,68000.0,16904.5,25.3813,11166.6,16.4752
20260422202500,83503.7,66550.4,68000.0,16953.3,25.4743,10913.6,16.1138
20260422203000,83559.1,66306.3,68000.0,17252.8,26.0199,11293.6,16.7118
20260422203500,83466.7,66422.1,68000.0,17044.5,25.6609,11030.0,16.3123
20260422204000,83546.2,66502.1,68000.0,17044.2,25.6295,10614.2,15.6618
20260422204500,83547.4,66376.2,68000.0,17171.2,25.8695,10470.7,15.4639
20260422205000,83580.6,66071.4,68000.0,17509.2,26.5005,10793.1,16.0136
20260422205500,83503.0,65549.8,68000.0,17953.2,27.3886,11190.9,16.7419
20260422210000,83469.1,65376.3,68000.0,18092.8,27.6749,11139.5,16.7191
20260422210500,83460.6,65379.8,68000.0,18080.8,27.6551,11038.7,16.5791
20260422211000,83459.8,65348.4,68000.0,18111.4,27.7151,10579.4,15.8934
20260422211500,83404.8,65162.6,68000.0,18242.2,27.9949,10561.6,15.92
20260422212000,83517.9,64944.2,68000.0,18573.8,28.5996,11092.2,16.7465
20260422212500,83413.7,64769.4,68000.0,18644.3,28.7857,11165.6,16.9179
20260422213000,83482.9,64634.5,68000.0,18848.4,29.1615,11236.1,17.0373
20260422213500,83398.7,64474.2,68000.0,18924.5,29.3521,11001.9,16.7455
20260422214000,83385.8,64337.7,68000.0,19048.1,29.6065,10843.8,16.5402
20260422214500,83338.0,64046.1,68000.0,19291.9,30.1219,10681.5,16.3732
20260422215000,83329.6,63757.9,68000.0,19571.7,30.6969,10804.8,16.6361
